"text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude","location","states_col"
"Study: Humidifiers Kill 100 Percent of Airborne Flu Viruses Within 24 Hours https://t.co/W4nfXRNJbv",FALSE,0,NA,"2/27/2019 16:24",FALSE,NA,"1.1e+18",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","nathanjataylor",0,FALSE,FALSE,-74.0431435,40.7177545,"jersey city, nj","New Jersey"
"Coming Tuesday 5th March 2019, ‘THE SPANISH FLU'
 An illustrated talk by Andrew Summers
 Managing Editor of  Essex… https://t.co/V7hEuABA0B",FALSE,1,NA,"2/27/2019 16:13",TRUE,NA,"1.1e+18",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","EssexHundred",1,FALSE,FALSE,0.4690888,51.7343313,"Essex","England"
"#ACIP #flu update: @WHO has made their recommendation for flu virus selection for the 2019-2020 influenza season. A… https://t.co/ERWJ3DzoX5",FALSE,2,NA,"2/27/2019 16:04",TRUE,NA,"1.1e+18",NA,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","famfightflu",1,FALSE,FALSE,-77.0909809,38.8816208,"Arlington, VA","Virginia"
"The February 15th Morbidity and Mortality Weekly Report found that this season’s flu shot reduced the risk of needi… https://t.co/3WHsLJrID4",FALSE,3,NA,"2/27/2019 16:03",TRUE,NA,"1.1e+18",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","PopSci2Policy",0,FALSE,FALSE,-89.6501481,39.7817213,"Springfield, IL","Illinois"
"The flu is hitting Missouri hard
https://t.co/wutfjcuaXH https://t.co/pe1ZNxGakj",FALSE,0,NA,"2/27/2019 15:51",FALSE,NA,"1.1e+18",NA,"<a href=""https://kwos.com	"" rel=""nofollow"">KWOS</a>","KWOSNewsRadio",0,FALSE,FALSE,-92.1735164,38.5767017,"Jefferson City, Missouri","Missouri"
"The @WHO released their ""Top 10 Threats to Global Health in 2019"" &amp; includes:

<U+0001F30E>Air pollution/climate change
<U+0001F30E>Nonco… https://t.co/T30Wp21mir",FALSE,0,NA,"2/27/2019 15:48",TRUE,NA,"1.1e+18",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","LickingHealth",0,FALSE,FALSE,-82.4012642,40.0581205,"Newark, Ohio","Ohio"
"Getting the flu shot earlier in the season (September and October) vs. later in the season was more effective. Lear… https://t.co/oImUtBNweF",FALSE,8,NA,"2/27/2019 15:45",TRUE,NA,"1.1e+18",NA,"<a href=""http://www.falcon.io"" rel=""nofollow"">Falcon Social Media Management </a>","ACCinTouch",8,FALSE,FALSE,-77.0368707,38.9071923,"Washington, DC","District of Columbia"
"First Pediatric Death of the Flu Season Reported

The state Department of Public Health (DPH) announced today the d… https://t.co/RbpVmEUt5u",FALSE,0,NA,"2/27/2019 15:44",TRUE,NA,"1.1e+18",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","TownMonroeCT",0,FALSE,FALSE,-73.087749,41.6032207,"Connecticut, USA","Connecticut"
"Out with flu season, in with allergy season <U+0001F927>. 
https://t.co/R6xTRMd0vA",FALSE,0,NA,"2/27/2019 15:42",FALSE,NA,"1.1e+18",NA,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","healthierphilly",0,FALSE,FALSE,-75.1652215,39.9525839,"Philadelphia, PA","Pennsylvania"
"Flu season is just hitting it’s peak! https://t.co/Hsvm20fuD6",FALSE,0,NA,"2/27/2019 15:26",FALSE,NA,"1.1e+18",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","961kxy",0,FALSE,FALSE,-97.5164276,35.4675602,"Oklahoma City, OK","Oklahoma"
"More colds than the flu this year. New smart thermometer tracks high temperatures. https://t.co/xubAf9Ksll",FALSE,0,NA,"2/27/2019 15:19",FALSE,NA,"1.1e+18",NA,"<a href=""https://panel.socialpilot.co/"" rel=""nofollow"">SocialPilot.co</a>","athenahcs",0,FALSE,FALSE,-72.795027,41.7360305,"Farmington, CT","Connecticut"
"With more people dying from the flu than ever before, here's what you need to know to keep your family safe.… https://t.co/t2iRxsWMD3",FALSE,0,NA,"2/27/2019 15:14",TRUE,NA,"1.1e+18",NA,"<a href=""https://buffer.com"" rel=""nofollow"">Buffer</a>","LWMLaw",0,FALSE,FALSE,-80.1373174,26.1224386,"Fort Lauderdale, FL","Florida"
"1918: an influenza outbreak kills ~3% of the world's population and results in roughly as many deaths as WWII

2019: https://t.co/iesZSg8T8e",FALSE,25,NA,"2/27/2019 15:10",FALSE,NA,"1.1e+18",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","marklewismd",15,FALSE,FALSE,-111.8879909,40.6668916,"Murray, UT","Utah"
"Here's the best #elderberry recipe for those of you who want to save some money and make your own! #ColdandFluSeason https://t.co/FQ5ynYKHJM",FALSE,0,NA,"2/27/2019 15:10",FALSE,NA,"1.1e+18",NA,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","CoolMomEats",0,FALSE,FALSE,-73.9441579,40.6781784,"Brooklyn, NY","New York"
"CDC warning: Cases of a new, more severe strain of #flu (variant of swine flu) are on the rise. Consider these step… https://t.co/wt0HJEPqkk",FALSE,1,NA,"2/27/2019 15:09",TRUE,NA,"1.1e+18",NA,"<a href=""https://www.hrmarketer.com"" rel=""nofollow"">hrmarketer.com</a>","XpertHR_USA",0,FALSE,FALSE,-74.0059728,40.7127753,"New York, NY","New York"
"Pay attention, this is important. I just got out of hospital with AFib, got the flu shot while I was there. Why the… https://t.co/SWxc2CCV3w",FALSE,1,NA,"2/27/2019 14:53",TRUE,NA,"1.1e+18",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","sherrytinjax",1,FALSE,FALSE,-81.655651,30.3321838,"Jacksonville Florida ","Florida"
"Flu season is just hitting it’s peak! - @YoGreenwood https://t.co/iBJ1qJY6mM",FALSE,0,NA,"2/27/2019 14:53",FALSE,NA,"1.1e+18",NA,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","1025thebull",0,FALSE,FALSE,-86.8103567,33.5185892,"Birmingham, Alabama","Alabama"
"Flu season is just hitting it’s peak! https://t.co/fPu4pFWldv",FALSE,0,NA,"2/27/2019 14:51",FALSE,NA,"1.1e+18",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","T102Lima",0,FALSE,FALSE,-84.1052256,40.742551,"Lima, Ohio","Ohio"
"Flu season is just hitting it’s peak! https://t.co/AwNXoLL9oy",FALSE,0,NA,"2/27/2019 14:44",FALSE,NA,"1.1e+18",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","94CountryWKKJ",0,FALSE,FALSE,-82.9824019,39.3331197,"Chillicothe, Ohio","Ohio"
"Flu season is just hitting it’s peak! https://t.co/9wRYboexwF",FALSE,0,NA,"2/27/2019 14:44",FALSE,NA,"1.1e+18",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","1057TheBull",0,FALSE,FALSE,-84.3557802,41.2844933,"Defiance OH","Ohio"
"Check out a geovisualization of  2019 NC Flu data, made possible by our i2b2 Data team! 

Read more:… https://t.co/bMpmb3vBZr",FALSE,1,NA,"2/27/2019 14:05",TRUE,NA,"1.1e+18",NA,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","WFCTSI",0,FALSE,FALSE,-80.244216,36.0998596,"Winston-Salem, NC","North Carolina"
"Flu update: CDC warns cases of more severe strain of influenza on the rise. https://t.co/yeY3r2jcPl (via @pamwrightmedia @weatherchannel)",FALSE,0,NA,"2/27/2019 14:00",FALSE,NA,"1.1e+18",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","PAFPandF",0,FALSE,FALSE,-76.8867008,40.2731911,"Harrisburg, PA","Pennsylvania"
"Associate professor Bao-Zhong Wang has received $3.86 million to develop a universal flu vaccine that will protect… https://t.co/r7TBFEfslZ",FALSE,1,NA,"2/27/2019 13:55",TRUE,NA,"1.1e+18",NA,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","GSU_Research",2,FALSE,FALSE,-84.3879824,33.7489954,"Atlanta, Georgia USA","Georgia"
"Brad Keselowski shakes stomach bug to win at Atlanta - FOX 4 Kansas City WDAF-TV , Weather, Sports  https://t.co/QdsCZaroZ7",FALSE,0,NA,"2/27/2019 13:50",FALSE,NA,"1.1e+18",NA,"<a href=""https://bnn.socialpilot.in"" rel=""nofollow"">SocialPilot Custom Package</a>","kansascitypost",0,FALSE,FALSE,-94.5785667,39.0997265,"Kansas City","Missouri"
"Forty-one flu-related pediatric deaths, including three in New York State, have been reported during this year’s fl… https://t.co/ggI0Mwh9Uc",FALSE,1,NA,"2/27/2019 13:48",TRUE,NA,"1.1e+18",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","AnnaliseKnudson",0,FALSE,FALSE,-74.1502007,40.5795317,"Staten Island, NY","New York"
"12 flu-related deaths reported in NH this season https://t.co/DLjHZ65orr https://t.co/z8hwEVK3Fp",FALSE,0,NA,"2/27/2019 13:42",FALSE,NA,"1.1e+18",NA,"<a href=""http://trueanthem.com/"" rel=""nofollow"">trueAnthem</a>","WMUR9",0,FALSE,FALSE,-71.5723953,43.1938516,"New Hampshire","New Hampshire"
"ICYMI: You know how you feel when you have the flu? What wipes you out is your immune response. Immune system dysfu… https://t.co/jSkJ52oKok",FALSE,21,NA,"2/27/2019 13:33",TRUE,NA,"1.1e+18",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","markgenome",6,FALSE,FALSE,-69.4454689,45.253783,"Maine","Maine"
"We are in the thick of cold and flu season <U+0001F927>, and no one likes missing work because they are sick. 

So, what can y… https://t.co/N4YKT4wSUk",FALSE,0,NA,"2/27/2019 13:31",TRUE,NA,"1.1e+18",NA,"<a href=""https://buffer.com"" rel=""nofollow"">Buffer</a>","etsjobs",0,FALSE,FALSE,-73.4529124,44.6994873,"Plattsburgh, NY","New York"
"There’s  still plenty of appointment slots open for anyone who can give blood on Thursday. There’s currently a seve… https://t.co/GqOL2Tuupo",FALSE,2,NA,"2/27/2019 13:23",TRUE,NA,"1.1e+18",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ORATORYPREP",1,FALSE,FALSE,-74.3646122,40.7146376,"Summit, NJ USA","New Jersey"
"There have been 368 cases reported in Dutchess County this flu season https://t.co/pOMcHZMSZL",FALSE,1,NA,"2/27/2019 13:01",FALSE,NA,"1.1e+18",NA,"<a href=""http://www.socialnewsdesk.com"" rel=""nofollow"">SocialNewsDesk</a>","PokJournal",0,FALSE,FALSE,-73.9209701,41.7003713,"Poughkeepsie, NY","New York"
"BREAKING: FDA Sued as CDC Recommends Untested, Unlicensed Flu Vaccine for Pregnant Women https://t.co/4urxwuQPXA",FALSE,0,NA,"2/27/2019 12:48",FALSE,NA,"1.1e+18",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","DannyGeorge54",0,FALSE,FALSE,-75.6971931,45.4215296,"Ottawa, Ontario, Canada","Ontario"
"State officials said Tuesday that 15 people had died of the flu this season, all with the influenza A strain. Six o… https://t.co/1hc8Cd9MON",FALSE,2,NA,"2/27/2019 12:33",TRUE,NA,"1.1e+18",NA,"<a href=""http://www.socialnewsdesk.com"" rel=""nofollow"">SocialNewsDesk</a>","delawareonline",3,FALSE,FALSE,-75.5483909,39.744655,"Wilmington, Delaware","Delaware"
"Dutchess, Ulster see declines in flu reports this season https://t.co/pOMcHZMSZL",FALSE,0,NA,"2/27/2019 12:30",FALSE,NA,"1.1e+18",NA,"<a href=""http://www.socialnewsdesk.com"" rel=""nofollow"">SocialNewsDesk</a>","PokJournal",0,FALSE,FALSE,-73.9209701,41.7003713,"Poughkeepsie, NY","New York"
"The Great Not Flu 2019 continues. Going back to bed.",FALSE,0,NA,"2/27/2019 12:24",FALSE,NA,"1.1e+18",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","hannasmiled",0,FALSE,FALSE,-73.9441579,40.6781784,"Brooklyn, NY","New York"
"Flu outbreak with second strain could last until May: What you need to know https://t.co/KUuBFGl2Sw",FALSE,0,NA,"2/27/2019 12:12",FALSE,NA,"1.1e+18",NA,"<a href=""http://dynamicsignal.com/"" rel=""nofollow"">Dynamic Signal</a>","VickiHughes",0,FALSE,FALSE,-84.3982763,39.5150576,"Middletown, OH","Ohio"
"26 Feb 2019 Equine influenza - France: (NC) horse, EIV H3N8 Florida clade 1 susp via @ProMED_mail https://t.co/MV6wafGPTi",FALSE,1,NA,"2/27/2019 11:34",FALSE,NA,"1.1e+18",NA,"<a href=""https://twitter.com/outbreaksci"" rel=""nofollow"">preprint-alert</a>","outbreaksci",0,FALSE,FALSE,-95.712891,37.09024,"United States","Kansas"
"Swine flu claims one life in Cyprus https://t.co/6CHBS4b7NT",FALSE,0,NA,"2/27/2019 10:53",FALSE,NA,"1.1e+18",NA,"<a href=""http://neliosoftware.com/content"" rel=""nofollow"">Nelio Content</a>","lefkosh",0,FALSE,FALSE,33.429859,35.126413,"Cyprus","Cyprus"
"Flu outbreak with second strain could last until May: What you need to know https://t.co/H640TVYldX",FALSE,0,NA,"2/27/2019 10:15",FALSE,NA,"1.1e+18",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","MaureenSharib",0,FALSE,FALSE,-78.6939197,42.9712978,"Made in the USA","New York"
"In This Health Care Organization, Core Values Are More Contagious Than The Flu https://t.co/khw8QwqOsg https://t.co/PhXpSIxzGn",FALSE,0,NA,"2/27/2019 9:16",FALSE,NA,"1.1e+18",NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","8150Vail",0,FALSE,FALSE,-106.3741955,39.6402638,"Vail, Co","Colorado"
"The Centers for Disease Control just issued a warning that the worst of flu season hasn’t even hit us yet. https://t.co/vmMBBuviH0",FALSE,0,NA,"2/27/2019 9:09",FALSE,NA,"1.1e+18",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","kcycountry",0,FALSE,FALSE,-78.8689155,38.4495688,"Harrisonburg, Virginia","Virginia"
"In This Health Care Organization, Core Values Are More Contagious Than The Flu https://t.co/avl7RVxYNr",FALSE,0,NA,"2/27/2019 8:12",FALSE,NA,"1.1e+18",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","andrewbrunhart",0,FALSE,FALSE,-77.0368707,38.9071923,"Washington D.C.","District of Columbia"
"Recent studies have shown that the flu vaccine can help protect against heart attacks, plus reduce the risk of bein… https://t.co/FvAiqJ0HHP",FALSE,2,NA,"2/27/2019 6:27",TRUE,NA,"1.1e+18",NA,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","usnews",2,FALSE,FALSE,-77.0368707,38.9071923,"Washington, DC","District of Columbia"
"Flu <U+2705>                                                       Broken wrist <U+2705>                                      Ok… https://t.co/GvQ4JVJjQj",FALSE,0,NA,"2/27/2019 5:08",TRUE,NA,"1.1e+18",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","BethanyWiseman",0,FALSE,FALSE,-119.4179324,36.778261,"California ","California"
"As flu medication and journalist laptops and cameras have been stopped at the North Korea border, #FletcherProf… https://t.co/Wvwpcm6ut3",FALSE,0,NA,"2/27/2019 3:00",TRUE,NA,"1.1e+18",NA,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","FletcherSchool",0,FALSE,FALSE,-71.1061639,42.4184296,"Medford, MA","Massachusetts"
"Hmmm, got that ‘I got my sorry ass busted for election fraud flu’ there Mark? #TreasonousGOP #TrumpRussia #LGBTQ… https://t.co/GiKpL1RJ13",FALSE,3,NA,"2/27/2019 2:59",TRUE,NA,"1.1e+18",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ScottsHusband",1,FALSE,FALSE,-79.0192997,35.7595731,"NC, USA","North Carolina"
"CDC warns of severe flu strain ‘wave’ https://t.co/jJftBay3U6",FALSE,0,NA,"2/27/2019 2:57",FALSE,NA,"1.1e+18",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","danco_1830",0,FALSE,FALSE,-82.907123,40.4172871,"Ohio, USA","Ohio"
"The endless hunt for the perfect flu vaccine https://t.co/kaMCTC7SKc",FALSE,0,NA,"2/27/2019 2:18",FALSE,NA,"1.1e+18",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","peteharlan",0,FALSE,FALSE,-82.9987942,39.9611755,"Columbus, OH","Ohio"
"Flu is unpredictable! H1N1 has been the dominant flu strain this season but  reports indicate that H3N2 now account… https://t.co/aRwoANoRZ2",FALSE,4,NA,"2/27/2019 2:11",TRUE,NA,"1.1e+18",NA,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>","famfightflu",4,FALSE,FALSE,-77.0909809,38.8816208,"Arlington, VA","Virginia"
"This #flu season hasn’t been as intense as last year, but it should still be taken seriously. As many as 17.8 milli… https://t.co/trFFRgzhcG",FALSE,0,NA,"2/27/2019 2:01",TRUE,NA,"1.1e+18",NA,"<a href=""http://expion.com"" rel=""nofollow"">ExpionDev</a>","SSMHealthSaints",1,FALSE,FALSE,-97.5164276,35.4675602,"Oklahoma City, OK","Oklahoma"
"A Republican Congressman Just Threatened Michael Cohen on Twitter. Did He Break the Law? – Mother Jones-Spread this… https://t.co/DzPtGF2ePd",FALSE,0,NA,"2/27/2019 1:55",TRUE,NA,"1.1e+18",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","nypapajoe",0,FALSE,FALSE,-74.0059728,40.7127753,"NYC ","New York"
"Death toll due to flu rises to 38 in Arkansas https://t.co/HIIrGyHfGa",FALSE,0,NA,"2/27/2019 1:45",FALSE,NA,"1.1e+18",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","PamelaSpeaksOut",0,FALSE,FALSE,-91.8318334,35.20105,"Arkansas","Arkansas"
"#RealEstate In This Health Care Organization, Core Values Are More Contagious Than The Flu https://t.co/2ynnWSvDn8 #RT",FALSE,0,NA,"2/27/2019 1:25",FALSE,NA,"1.1e+18",NA,"<a href=""http://app.sendblur.com"" rel=""nofollow"">Social Media Publisher App </a>","gogetterteam",0,FALSE,FALSE,-84.3879824,33.7489954,"Atlanta, GA","Georgia"
"In This Health Care Organization, Core Values Are More Contagious Than The Flu https://t.co/epJ8Piikh6",FALSE,0,NA,"2/27/2019 1:00",FALSE,NA,"1.1e+18",NA,"<a href=""https://buffer.com"" rel=""nofollow"">Buffer</a>","kthertz",0,FALSE,FALSE,-99.9018131,31.9685988,"Texas, USA","State Not Found"
"In This Health Care Organization, Core Values Are More Contagious Than The Flu https://t.co/pJ2lIQ4V6d https://t.co/5HtfLL3PPU",FALSE,0,NA,"2/27/2019 0:54",FALSE,NA,"1.1e+18",NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","gowdyfinancial",0,FALSE,FALSE,-75.058009,39.9562052,"Pennsauken, NJ","New Jersey"
"Another flu death reported in Allegheny County https://t.co/WnHdSwPkWO",FALSE,2,NA,"2/27/2019 0:49",FALSE,NA,"1.1e+18",NA,"<a href=""http://www.socialnewsdesk.com"" rel=""nofollow"">SocialNewsDesk</a>","PittsburghPG",2,FALSE,FALSE,-79.9958864,40.4406248,"Pittsburgh, Pa.","Pennsylvania"
"In This Health Care Organization, Core Values Are More Contagious Than The Flu https://t.co/wVUQZGF9uY #startup… https://t.co/01UdQsHVUY",FALSE,0,NA,"2/27/2019 0:31",TRUE,NA,"1.1e+18",NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","HPTarget",0,FALSE,FALSE,-119.4179324,36.778261,"California","California"
"In This Health Care Organization, Core Values Are More Contagious Than The Flu https://t.co/NuG6LaWX03 https://t.co/TQWUeyCW5P",FALSE,0,NA,"2/27/2019 0:31",FALSE,NA,"1.1e+18",NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","dragonadvantage",0,FALSE,FALSE,-74.4056612,40.0583238,"New Jersey, USA","New Jersey"
"In This Health Care Organization, Core Values Are More Contagious Than The Flu https://t.co/lOWfN5LNFx https://t.co/pHOpyEzgqG",FALSE,0,NA,"2/27/2019 0:31",FALSE,NA,"1.1e+18",NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","ronmc1",0,FALSE,FALSE,-106.346771,56.130366,"Canada","State Not Found"
"In This Health Care Organization, Core Values Are More Contagious Than The Flu https://t.co/rBWky4PUyD https://t.co/xNdYVjGEr9",FALSE,0,NA,"2/27/2019 0:30",FALSE,NA,"1.1e+18",NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","PansehTsewole1",0,FALSE,FALSE,-84.3879824,33.7489954,"Atlanta , GA ","Georgia"
"The flu sucks. #stlblues https://t.co/1lwtxkR6ji",FALSE,2,NA,"2/27/2019 0:30",FALSE,NA,"1.1e+18",NA,"<a href=""http://www.voxmedia.com"" rel=""nofollow"">Vox Media</a>","StLouisGameTime",0,FALSE,FALSE,-90.1994042,38.6270025,"St. Louis, Mo.","Missouri"
"More flu deaths in Arkansas https://t.co/XsqHH5qpR4",FALSE,2,NA,"2/27/2019 0:00",FALSE,NA,"1.1e+18",NA,"<a href=""http://www.socialnewsdesk.com"" rel=""nofollow"">SocialNewsDesk</a>","Region8News",1,FALSE,FALSE,-90.704279,35.8422967,"Jonesboro, Arkansas USA","Arkansas"
"Flu outbreak with second strain could last until May: What you need to know https://t.co/OtKiooVJHG via @usatoday",FALSE,2,NA,"2/26/2019 23:29",FALSE,NA,"1.1e+18",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AAFANational",0,FALSE,FALSE,-77.0368707,38.9071923,"Washington, DC","District of Columbia"
"Flu outbreak with second strain could last until May: What you need to know https://t.co/227f1FyZ2h",FALSE,0,NA,"2/26/2019 23:13",FALSE,NA,"1.1e+18",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","SheviStories",0,FALSE,FALSE,-74.4056612,40.0583238,"New Jersey","New Jersey"
